Fecha,Precio,RetornoLog,Volatilidad_7d,Volatilidad_14d,Volatilidad_21d,Volatilidad_28d
2021-11-05,60937.12,-0.007486048650989339,0.36152358072693014,0.495557797338792,0.5268276018637118,0.570930099279092
2021-11-06,61470.61,0.008716661568431403,0.36944342936495694,0.494997141911212,0.5252524995760682,0.5687971303308289
2021-11-07,63273.59,0.02890884809094554,0.4170431526486067,0.5138382236392919,0.5370924949678741,0.5746107830014913
2021-11-08,67525.83,0.06504216884637133,0.5875198062520611,0.583348709969948,0.5991114833719868,0.5925615358587187
2021-11-09,66947.66,-0.008599071276880508,0.5738592771368203,0.5236027310760649,0.5844255324428932,0.5832187772134928
2021-11-10,64882.43,-0.03133425720348249,0.6384099790492156,0.5216418349241696,0.5898445892885856,0.594646104843983
2021-11-11,64774.26,-0.0016685606442103456,0.5963831652418966,0.49820237733963946,0.5313419252258128,0.5948093123774346
2021-11-12,64122.23,-0.010117196545531833,0.6007334008723816,0.4872097732189573,0.5215803823379124,0.5386643317187737
2021-11-13,64380.0,0.004011920193832118,0.6010087247518011,0.4850204740323935,0.520680222908666,0.5360136346109513
2021-11-14,65519.1,0.01753867731607232,0.5806029747063972,0.4856726381224707,0.5226466630963386,0.5380863066235039
2021-11-15,63606.74,-0.029622263612827583,0.33559883578447647,0.5142996981879432,0.5198944226700558,0.5497019480586703
2021-11-16,60058.87,-0.057394191714532264,0.4869480515394351,0.5626826175062529,0.542392283370409,0.5721031137860305
2021-11-17,60344.87,0.004750691928607092,0.4853359706889175,0.5642194319764939,0.5241200042039471,0.5626047364571495
2021-11-18,56891.62,-0.058927885424531284,0.5881987615694226,0.625500247933598,0.5580835340105538,0.5619271560409407
2021-11-19,58052.24,0.020195240460608506,0.651875700974552,0.6387877324948659,0.551775765005545,0.56217865746199
2021-11-20,59707.51,0.028114513307780045,0.7132038280065889,0.6566034140542163,0.5668315782894021,0.571008928127305
2021-11-21,58622.02,-0.018347414213866074,0.6724865251131974,0.6380599065508542,0.5703428014651551,0.5740848656040853
2021-11-22,56247.18,-0.0413544874234942,0.6921103831420334,0.530160065169675,0.5932812433642681,0.5740766714868913
2021-11-23,57541.27,0.022746522987712518,0.6523536330721111,0.5608273543595682,0.5779099553158143,0.5612147680086763
2021-11-24,57138.29,-0.007027959623695437,0.6459291369096706,0.5494756775011682,0.5780029612822162,0.5499117416122246
